,index,departement,createdAt,lieu_id,categorie
3547,2,Paris,2018-04,2737,Conseil administratif
3548,0,Hauts-de-Seine,2018-04,2738,Soutien scolaire
3549,1,Hauts-de-Seine,2018-04,2738,Conseil logement
3550,2,Hauts-de-Seine,2018-04,2738,Colis Alimentaire
3551,3,Hauts-de-Seine,2018-04,2738,Accueil de jour
3552,0,Seine-Saint-Denis,2018-04,2744,Généraliste
3553,1,Seine-Saint-Denis,2018-04,2744,Accompagnement social
3554,0,Seine-Saint-Denis,2018-04,2750,Psychologie
3555,1,Seine-Saint-Denis,2018-04,2750,Conseil logement
3556,2,Seine-Saint-Denis,2018-04,2750,Permanence juridique
3557,3,Seine-Saint-Denis,2018-04,2750,Accompagnement social
3558,4,Seine-Saint-Denis,2018-04,2750,Ecrivain public
3559,0,Seine-Saint-Denis,2018-04,2758,Généraliste
3560,1,Seine-Saint-Denis,2018-04,2758,Accompagnement social
3561,2,Seine-Saint-Denis,2018-04,2758,Conseil administratif
3562,0,Seine-Saint-Denis,2018-04,2759,Accompagnement à l'emploi
3563,0,Paris,2018-04,2762,Suivi grossesse
3564,1,Paris,2018-04,2762,Accompagnement social
3565,2,Paris,2018-04,2762,Gynécologie
3566,0,Seine-Saint-Denis,2018-04,2766,Soins enfants
3567,1,Seine-Saint-Denis,2018-04,2766,Généraliste
3568,2,Seine-Saint-Denis,2018-04,2766,Dentaire
3569,3,Seine-Saint-Denis,2018-04,2766,Accompagnement social
3570,4,Seine-Saint-Denis,2018-04,2766,Gastro-entérologie
3571,5,Seine-Saint-Denis,2018-04,2766,Gynécologie
3572,6,Seine-Saint-Denis,2018-04,2766,Ophtalmologie
3573,7,Seine-Saint-Denis,2018-04,2766,Oto-rhino-laryngologie
3574,8,Seine-Saint-Denis,2018-04,2766,Rhumatologie
3575,9,Seine-Saint-Denis,2018-04,2766,Stomatologie
3576,0,Paris,2018-04,2768,Psychologie
3577,1,Paris,2018-04,2768,Accompagnement social
3578,0,Seine-Saint-Denis,2018-04,2770,Accompagnement à l'emploi
3579,1,Seine-Saint-Denis,2018-04,2770,Accompagnement social
3580,0,Seine-Saint-Denis,2018-04,2772,Conseil logement
3581,1,Seine-Saint-Denis,2018-04,2772,Permanence juridique
3582,2,Seine-Saint-Denis,2018-04,2772,Accompagnement social
3583,3,Seine-Saint-Denis,2018-04,2772,Conseil administratif
3584,0,Seine-et-Marne,2018-04,2773,Psychologie
3585,1,Seine-et-Marne,2018-04,2773,Protections périodiques
3586,2,Seine-et-Marne,2018-04,2773,Conseil logement
3587,3,Seine-et-Marne,2018-04,2773,Conseil administratif
3588,4,Seine-et-Marne,2018-04,2773,Colis Alimentaire
3589,5,Seine-et-Marne,2018-04,2773,Accueil de jour
3590,6,Seine-et-Marne,2018-04,2773,Activités
3591,0,Seine-Saint-Denis,2018-04,2774,Accompagnement à l'emploi
3592,1,Seine-Saint-Denis,2018-04,2774,Accompagnement social
3593,0,Seine-Saint-Denis,2018-04,2777,Accompagnement à l'emploi
3594,1,Seine-Saint-Denis,2018-04,2777,Accompagnement social
3595,0,Seine-Saint-Denis,2018-04,2778,Permanence juridique
3596,1,Seine-Saint-Denis,2018-04,2778,Ecrivain public
3597,0,Seine-Saint-Denis,2018-04,2780,Permanence juridique
3598,0,Paris,2018-04,2783,Restauration assise
3599,1,Paris,2018-04,2783,Activités
3600,0,Seine-Saint-Denis,2018-04,2786,Accompagnement à l'emploi
3601,0,Seine-Saint-Denis,2018-04,2791,Psychologie
3602,1,Seine-Saint-Denis,2018-04,2791,Suivi grossesse
3603,2,Seine-Saint-Denis,2018-04,2791,Accompagnement à l'emploi
3604,3,Seine-Saint-Denis,2018-04,2791,Conseil logement
3605,4,Seine-Saint-Denis,2018-04,2791,Permanence juridique
3606,5,Seine-Saint-Denis,2018-04,2791,Accompagnement social
3607,6,Seine-Saint-Denis,2018-04,2791,Conseil administratif
3608,0,Seine-Saint-Denis,2018-04,2792,Accompagnement social
3609,1,Seine-Saint-Denis,2018-04,2792,Colis Alimentaire
3610,0,Seine-Saint-Denis,2018-04,2793,Addiction
3611,1,Seine-Saint-Denis,2018-04,2793,Psychologie
3612,2,Seine-Saint-Denis,2018-04,2793,Généraliste
3613,3,Seine-Saint-Denis,2018-04,2793,Infirmerie
3614,4,Seine-Saint-Denis,2018-04,2793,Accompagnement social
3615,0,Seine-Saint-Denis,2018-04,2796,Addiction
3616,1,Seine-Saint-Denis,2018-04,2796,Psychologie
3617,2,Seine-Saint-Denis,2018-04,2796,Infirmerie
3618,0,Seine-Saint-Denis,2018-04,2797,Distribution alimentaire
3619,1,Seine-Saint-Denis,2018-04,2797,Colis Alimentaire
3620,2,Seine-Saint-Denis,2018-04,2797,Activités
3621,3,Seine-Saint-Denis,2018-04,2797,Vêtements
3622,0,Seine-Saint-Denis,2018-04,2799,Epicerie Sociale
3623,1,Seine-Saint-Denis,2018-04,2799,Vêtements
3624,0,Seine-Saint-Denis,2018-04,2800,Généraliste
3625,1,Seine-Saint-Denis,2018-04,2800,Permanence juridique
3626,2,Seine-Saint-Denis,2018-04,2800,Accompagnement social
3627,3,Seine-Saint-Denis,2018-04,2800,Conseil administratif
3628,0,Seine-Saint-Denis,2018-04,2801,Dépistage
3629,0,Seine-Saint-Denis,2018-04,2802,Dépistage
3630,0,Seine-Saint-Denis,2018-04,2804,Dépistage
3631,0,Seine-Saint-Denis,2018-04,2805,Colis Alimentaire
3632,0,Seine-Saint-Denis,2018-04,2806,Conseil logement
3633,1,Seine-Saint-Denis,2018-04,2806,Permanence juridique
3634,2,Seine-Saint-Denis,2018-04,2806,Ecrivain public
3635,3,Seine-Saint-Denis,2018-04,2806,Conseil administratif
3636,0,Seine-Saint-Denis,2018-04,2807,Dépistage
3637,1,Seine-Saint-Denis,2018-04,2807,Psychologie
3638,2,Seine-Saint-Denis,2018-04,2807,Gynécologie
3639,0,Seine-Saint-Denis,2018-04,2808,Accompagnement à l'emploi
3640,1,Seine-Saint-Denis,2018-04,2808,Accompagnement social
3641,0,Seine-Saint-Denis,2018-04,2809,Conseil administratif
3642,1,Seine-Saint-Denis,2018-04,2809,Colis Alimentaire
3643,2,Seine-Saint-Denis,2018-04,2809,Vêtements
3644,0,Seine-Saint-Denis,2018-04,2811,Accompagnement à l'emploi
3645,1,Seine-Saint-Denis,2018-04,2811,Accompagnement social
3646,0,Seine-Saint-Denis,2018-04,2813,Addiction
3647,1,Seine-Saint-Denis,2018-04,2813,Psychologie
3648,2,Seine-Saint-Denis,2018-04,2813,Généraliste
3649,0,Seine-Saint-Denis,2018-04,2814,Accompagnement à l'emploi
3650,1,Seine-Saint-Denis,2018-04,2814,Accompagnement social
3651,0,Seine-et-Marne,2018-04,2817,Accompagnement à l'emploi
3652,0,Paris,2018-04,2818,Distribution alimentaire
3653,0,Hauts-de-Seine,2018-04,2819,Soutien scolaire
3654,1,Hauts-de-Seine,2018-04,2819,Accueil de jour
3655,0,Seine-Saint-Denis,2018-04,2822,Permanence juridique
3656,0,Seine-Saint-Denis,2018-04,2823,Addiction
3657,1,Seine-Saint-Denis,2018-04,2823,Psychologie
3658,2,Seine-Saint-Denis,2018-04,2823,Infirmerie
3659,3,Seine-Saint-Denis,2018-04,2823,Accompagnement social
3660,0,Seine-Saint-Denis,2018-04,2824,Permanence juridique
3661,0,Seine-Saint-Denis,2018-04,2825,Psychologie
3662,1,Seine-Saint-Denis,2018-04,2825,Ordinateur
3663,2,Seine-Saint-Denis,2018-04,2825,Musée
3664,3,Seine-Saint-Denis,2018-04,2825,Bibliothèque
3665,4,Seine-Saint-Denis,2018-04,2825,Activités
3666,0,Seine-Saint-Denis,2018-04,2827,Addiction
3667,1,Seine-Saint-Denis,2018-04,2827,Accompagnement social
3668,2,Seine-Saint-Denis,2018-04,2827,Activités
3669,0,Hauts-de-Seine,2018-04,2829,Douche
3670,1,Hauts-de-Seine,2018-04,2829,Domiciliation
3671,2,Hauts-de-Seine,2018-04,2829,Conseil administratif
3672,3,Hauts-de-Seine,2018-04,2829,Ordinateur
3673,4,Hauts-de-Seine,2018-04,2829,Restauration assise
3674,5,Hauts-de-Seine,2018-04,2829,Accueil de jour
3675,0,Seine-Saint-Denis,2018-04,2831,Dépistage
3676,0,Hauts-de-Seine,2018-04,2832,Formation français
3677,1,Hauts-de-Seine,2018-04,2832,Domiciliation
3678,2,Hauts-de-Seine,2018-04,2832,Accompagnement social
3679,0,Seine-Saint-Denis,2018-04,2833,Dépistage
3680,1,Seine-Saint-Denis,2018-04,2833,Suivi grossesse
3681,2,Seine-Saint-Denis,2018-04,2833,Vaccination
3682,0,Seine-Saint-Denis,2018-04,2836,Addiction
3683,1,Seine-Saint-Denis,2018-04,2836,Psychologie
3684,2,Seine-Saint-Denis,2018-04,2836,Généraliste
3685,3,Seine-Saint-Denis,2018-04,2836,Infirmerie
3686,0,Seine-Saint-Denis,2018-04,2837,Psychologie
3687,1,Seine-Saint-Denis,2018-04,2837,Infirmerie
3688,2,Seine-Saint-Denis,2018-04,2837,Accompagnement social
3689,3,Seine-Saint-Denis,2018-04,2837,Activités
3690,0,Seine-et-Marne,2018-04,2838,Accompagnement à l'emploi
3691,1,Seine-et-Marne,2018-04,2838,Conseil logement
3692,2,Seine-et-Marne,2018-04,2838,Conseil handicap
3693,3,Seine-et-Marne,2018-04,2838,Conseil administratif
3694,0,Seine-Saint-Denis,2018-04,2841,Addiction
3695,1,Seine-Saint-Denis,2018-04,2841,Psychologie
3696,2,Seine-Saint-Denis,2018-04,2841,Infirmerie
3697,3,Seine-Saint-Denis,2018-04,2841,Accompagnement social
3698,0,Seine-et-Marne,2018-04,2842,Psychologie
3699,1,Seine-et-Marne,2018-04,2842,Accompagnement à l'emploi
3700,2,Seine-et-Marne,2018-04,2842,Accompagnement social
3701,0,Seine-Saint-Denis,2018-04,2843,Conseil administratif
3702,0,Seine-Saint-Denis,2018-04,2846,Permanence juridique
3703,1,Seine-Saint-Denis,2018-04,2846,Conseil administratif
3704,0,Seine-Saint-Denis,2018-04,2848,Soutien scolaire
3705,0,Seine-Saint-Denis,2018-04,2849,Permanence juridique
3706,1,Seine-Saint-Denis,2018-04,2849,Accompagnement social
3707,2,Seine-Saint-Denis,2018-04,2849,Ecrivain public
3708,3,Seine-Saint-Denis,2018-04,2849,Conseil administratif
3709,0,Seine-Saint-Denis,2018-04,2850,Permanence juridique
3710,1,Seine-Saint-Denis,2018-04,2850,Ecrivain public
3711,0,Seine-et-Marne,2018-04,2851,Psychologie
3712,1,Seine-et-Marne,2018-04,2851,Accompagnement à l'emploi
3713,2,Seine-et-Marne,2018-04,2851,Accompagnement social
3714,0,Seine-Saint-Denis,2018-04,2852,Colis Alimentaire
3715,1,Seine-Saint-Denis,2018-04,2852,Accueil de jour
3716,0,Seine-Saint-Denis,2018-04,2854,Conseil logement
3717,1,Seine-Saint-Denis,2018-04,2854,Permanence juridique
3718,0,Seine-et-Marne,2018-04,2856,Psychologie
3719,1,Seine-et-Marne,2018-04,2856,Accompagnement à l'emploi
3720,2,Seine-et-Marne,2018-04,2856,Accompagnement social
3721,0,Seine-Saint-Denis,2018-04,2858,Accompagnement à l'emploi
3722,1,Seine-Saint-Denis,2018-04,2858,Accompagnement social
3723,0,Seine-Saint-Denis,2018-04,2859,Permanence juridique
3724,1,Seine-Saint-Denis,2018-04,2859,Ecrivain public
3725,0,Seine-et-Marne,2018-04,2863,Psychologie
3726,1,Seine-et-Marne,2018-04,2863,Accompagnement à l'emploi
3727,2,Seine-et-Marne,2018-04,2863,Accompagnement social
3728,3,Seine-et-Marne,2018-04,2863,Activités
3729,0,Seine-Saint-Denis,2018-04,2864,Douche
3730,1,Seine-Saint-Denis,2018-04,2864,Laverie
3731,2,Seine-Saint-Denis,2018-04,2864,Domiciliation
3732,3,Seine-Saint-Denis,2018-04,2864,Accompagnement social
3733,4,Seine-Saint-Denis,2018-04,2864,Ecrivain public
3734,5,Seine-Saint-Denis,2018-04,2864,Téléphones
3735,6,Seine-Saint-Denis,2018-04,2864,Distribution alimentaire
3736,7,Seine-Saint-Denis,2018-04,2864,Restauration assise
3737,8,Seine-Saint-Denis,2018-04,2864,Colis Alimentaire
3738,9,Seine-Saint-Denis,2018-04,2864,Accueil de jour
3739,10,Seine-Saint-Denis,2018-04,2864,Bagagerie
3740,11,Seine-Saint-Denis,2018-04,2864,Vêtements
3741,0,Seine-et-Marne,2018-04,2865,Psychologie
3742,1,Seine-et-Marne,2018-04,2865,Accompagnement à l'emploi
3743,2,Seine-et-Marne,2018-04,2865,Accompagnement social
3744,0,Seine-Saint-Denis,2018-04,2871,Formation français
3745,1,Seine-Saint-Denis,2018-04,2871,Conseil administratif
3746,2,Seine-Saint-Denis,2018-04,2871,Colis Alimentaire
3747,3,Seine-Saint-Denis,2018-04,2871,Activités
3748,0,Seine-Saint-Denis,2018-04,2873,Formation français
3749,1,Seine-Saint-Denis,2018-04,2873,Conseil administratif
3750,2,Seine-Saint-Denis,2018-04,2873,Distribution alimentaire
3751,3,Seine-Saint-Denis,2018-04,2873,Colis Alimentaire
3752,4,Seine-Saint-Denis,2018-04,2873,Vêtements
3753,0,Seine-Saint-Denis,2018-04,2874,Formation français
3754,1,Seine-Saint-Denis,2018-04,2874,Activités
3755,0,Seine-Saint-Denis,2018-04,2886,Permanence juridique
3756,1,Seine-Saint-Denis,2018-04,2886,Conseil handicap
3757,0,Seine-Saint-Denis,2018-04,2889,Distribution alimentaire
3758,0,Seine-Saint-Denis,2018-04,2890,Colis Alimentaire
3759,0,Seine-Saint-Denis,2018-04,2891,Formation français
3760,0,Seine-Saint-Denis,2018-04,2893,Distribution alimentaire
3761,0,Seine-et-Marne,2018-04,2894,Dépistage
3762,1,Seine-et-Marne,2018-04,2894,Suivi grossesse
3763,2,Seine-et-Marne,2018-04,2894,Infirmerie
3764,3,Seine-et-Marne,2018-04,2894,Accompagnement social
3765,4,Seine-et-Marne,2018-04,2894,Ordinateur
3766,5,Seine-et-Marne,2018-04,2894,Téléphones
3767,0,Seine-Saint-Denis,2018-04,2895,Distribution alimentaire
3768,0,Seine-Saint-Denis,2018-04,2897,Dépistage
3769,0,Seine-et-Marne,2018-04,2898,Addiction
3770,1,Seine-et-Marne,2018-04,2898,Psychologie
3771,2,Seine-et-Marne,2018-04,2898,Infirmerie
3772,3,Seine-et-Marne,2018-04,2898,Douche
3773,4,Seine-et-Marne,2018-04,2898,Laverie
3774,5,Seine-et-Marne,2018-04,2898,Bien-être
3775,6,Seine-et-Marne,2018-04,2898,Toilettes
3776,7,Seine-et-Marne,2018-04,2898,Protections périodiques
3777,8,Seine-et-Marne,2018-04,2898,Masques
3778,9,Seine-et-Marne,2018-04,2898,Conseil administratif
3779,10,Seine-et-Marne,2018-04,2898,Ordinateur
3780,11,Seine-et-Marne,2018-04,2898,Prise
3781,12,Seine-et-Marne,2018-04,2898,Téléphones
3782,13,Seine-et-Marne,2018-04,2898,Restauration assise
3783,0,Seine-Saint-Denis,2018-04,2899,Ordinateur
3784,1,Seine-Saint-Denis,2018-04,2899,Wifi
3785,2,Seine-Saint-Denis,2018-04,2899,Bibliothèque
3786,0,Seine-Saint-Denis,2018-04,2901,Distribution alimentaire
3787,0,Seine-Saint-Denis,2018-04,2902,Permanence juridique
3788,1,Seine-Saint-Denis,2018-04,2902,Ecrivain public
3789,2,Seine-Saint-Denis,2018-04,2902,Conseil administratif
3790,0,Seine-Saint-Denis,2018-04,2904,Dépistage
3791,1,Seine-Saint-Denis,2018-04,2904,Vaccination
3792,2,Seine-Saint-Denis,2018-04,2904,Conseil administratif
3793,0,Seine-Saint-Denis,2018-04,2905,Wifi
3794,1,Seine-Saint-Denis,2018-04,2905,Bibliothèque
3795,0,Seine-et-Marne,2018-04,2906,Addiction
3796,1,Seine-et-Marne,2018-04,2906,Psychologie
3797,2,Seine-et-Marne,2018-04,2906,Généraliste
3798,3,Seine-et-Marne,2018-04,2906,Infirmerie
3799,0,Seine-Saint-Denis,2018-04,2907,Ordinateur
3800,1,Seine-Saint-Denis,2018-04,2907,Wifi
3801,2,Seine-Saint-Denis,2018-04,2907,Bibliothèque
3802,3,Seine-Saint-Denis,2018-04,2907,Activités
3803,0,Seine-et-Marne,2018-04,2908,Addiction
3804,1,Seine-et-Marne,2018-04,2908,Psychologie
3805,2,Seine-et-Marne,2018-04,2908,Généraliste
3806,3,Seine-et-Marne,2018-04,2908,Infirmerie
3807,0,Seine-Saint-Denis,2018-04,2909,Distribution alimentaire
3808,0,Seine-Saint-Denis,2018-04,2912,Distribution alimentaire
3809,0,Seine-Saint-Denis,2018-04,2913,Psychologie
3810,1,Seine-Saint-Denis,2018-04,2913,Atelier numérique
3811,2,Seine-Saint-Denis,2018-04,2913,Accompagnement à l'emploi
3812,3,Seine-Saint-Denis,2018-04,2913,Ordinateur
3813,4,Seine-Saint-Denis,2018-04,2913,Activités
3814,0,Seine-Saint-Denis,2018-04,2915,Dépistage
3815,0,Seine-Saint-Denis,2018-04,2916,Formation français
3816,1,Seine-Saint-Denis,2018-04,2916,Activités
3817,0,Hauts-de-Seine,2018-04,2918,Soins enfants
3818,1,Hauts-de-Seine,2018-04,2918,Suivi grossesse
3819,2,Hauts-de-Seine,2018-04,2918,Gynécologie
3820,0,Seine-Saint-Denis,2018-04,2919,Douche
3821,1,Seine-Saint-Denis,2018-04,2919,Laverie
3822,2,Seine-Saint-Denis,2018-04,2919,Bien-être
3823,3,Seine-Saint-Denis,2018-04,2919,Toilettes
3824,4,Seine-Saint-Denis,2018-04,2919,Accompagnement social
3825,5,Seine-Saint-Denis,2018-04,2919,Prise
3826,6,Seine-Saint-Denis,2018-04,2919,Restauration assise
3827,7,Seine-Saint-Denis,2018-04,2919,Accueil de jour
3828,8,Seine-Saint-Denis,2018-04,2919,Bibliothèque
3829,9,Seine-Saint-Denis,2018-04,2919,Activités
3830,0,Seine-Saint-Denis,2018-04,2922,Distribution alimentaire
3831,0,Seine-Saint-Denis,2018-04,2924,Formation français
3832,0,Seine-et-Marne,2018-04,2925,Addiction
3833,1,Seine-et-Marne,2018-04,2925,Psychologie
3834,2,Seine-et-Marne,2018-04,2925,Généraliste
3835,3,Seine-et-Marne,2018-04,2925,Activités
3836,0,Seine-Saint-Denis,2018-04,2927,Distribution alimentaire
3837,0,Hauts-de-Seine,2018-04,2928,Généraliste
3838,1,Hauts-de-Seine,2018-04,2928,Infirmerie
3839,2,Hauts-de-Seine,2018-04,2928,Gastro-entérologie
3840,3,Hauts-de-Seine,2018-04,2928,Gynécologie
3841,0,Hauts-de-Seine,2018-04,2930,Soins enfants
3842,1,Hauts-de-Seine,2018-04,2930,Généraliste
3843,2,Hauts-de-Seine,2018-04,2930,Infirmerie
3844,3,Hauts-de-Seine,2018-04,2930,Gastro-entérologie
3845,4,Hauts-de-Seine,2018-04,2930,Ophtalmologie
3846,5,Hauts-de-Seine,2018-04,2930,Pneumologie
3847,6,Hauts-de-Seine,2018-04,2930,Radiologie
3848,7,Hauts-de-Seine,2018-04,2930,Rhumatologie
3849,0,Hauts-de-Seine,2018-04,2933,Généraliste
3850,1,Hauts-de-Seine,2018-04,2933,Dentaire
3851,2,Hauts-de-Seine,2018-04,2933,Infirmerie
3852,3,Hauts-de-Seine,2018-04,2933,Accompagnement social
3853,4,Hauts-de-Seine,2018-04,2933,Ophtalmologie
3854,5,Hauts-de-Seine,2018-04,2933,Pédicure
3855,0,Hauts-de-Seine,2018-04,2934,Dépistage
3856,1,Hauts-de-Seine,2018-04,2934,Généraliste
3857,2,Hauts-de-Seine,2018-04,2934,Infirmerie
3858,3,Hauts-de-Seine,2018-04,2934,Bibliothèque
3859,4,Hauts-de-Seine,2018-04,2934,Cardiologie
3860,5,Hauts-de-Seine,2018-04,2934,Echographie
3861,6,Hauts-de-Seine,2018-04,2934,Gastro-entérologie
3862,7,Hauts-de-Seine,2018-04,2934,Gynécologie
3863,8,Hauts-de-Seine,2018-04,2934,Nutrition
3864,9,Hauts-de-Seine,2018-04,2934,Radiologie
3865,0,Hauts-de-Seine,2018-04,2936,Généraliste
3866,1,Hauts-de-Seine,2018-04,2936,Infirmerie
3867,0,Hauts-de-Seine,2018-04,2937,Addiction
3868,1,Hauts-de-Seine,2018-04,2937,Suivi grossesse
3869,2,Hauts-de-Seine,2018-04,2937,Cardiologie
3870,3,Hauts-de-Seine,2018-04,2937,Dermatologie
3871,4,Hauts-de-Seine,2018-04,2937,Gynécologie
3872,5,Hauts-de-Seine,2018-04,2937,Oto-rhino-laryngologie
3873,6,Hauts-de-Seine,2018-04,2937,Nutrition
3874,7,Hauts-de-Seine,2018-04,2937,Rhumatologie
3875,8,Hauts-de-Seine,2018-04,2937,Urologie
3876,9,Hauts-de-Seine,2018-04,2937,Osthéopathie
3877,0,Seine-Saint-Denis,2018-04,2938,Formation français
3878,0,Seine-Saint-Denis,2018-04,2939,Atelier numérique
3879,1,Seine-Saint-Denis,2018-04,2939,Activités
3880,0,Seine-Saint-Denis,2018-04,2940,Atelier numérique
3881,1,Seine-Saint-Denis,2018-04,2940,Formation français
3882,2,Seine-Saint-Denis,2018-04,2940,Activités
3883,0,Seine-Saint-Denis,2018-04,2941,Soutien scolaire
3884,1,Seine-Saint-Denis,2018-04,2941,Accompagnement social
3885,2,Seine-Saint-Denis,2018-04,2941,Ecrivain public
3886,3,Seine-Saint-Denis,2018-04,2941,Conseil administratif
3887,4,Seine-Saint-Denis,2018-04,2941,Activités
3888,0,Seine-Saint-Denis,2018-04,2944,Distribution alimentaire
3889,0,Hauts-de-Seine,2018-04,2945,Psychologie
3890,0,Seine-Saint-Denis,2018-04,2946,Formation français
3891,1,Seine-Saint-Denis,2018-04,2946,Ecrivain public
3892,2,Seine-Saint-Denis,2018-04,2946,Garde d'enfants
3893,0,Seine-Saint-Denis,2018-04,2948,Distribution alimentaire
3894,0,Seine-Saint-Denis,2018-04,2949,Distribution alimentaire
3895,0,Hauts-de-Seine,2018-04,2950,Addiction
3896,0,Seine-Saint-Denis,2018-04,2952,Distribution alimentaire
3897,0,Hauts-de-Seine,2018-04,2953,Addiction
3898,1,Hauts-de-Seine,2018-04,2953,Dépistage
3899,2,Hauts-de-Seine,2018-04,2953,Psychologie
3900,3,Hauts-de-Seine,2018-04,2953,Infirmerie
3901,4,Hauts-de-Seine,2018-04,2953,Accompagnement social
3902,5,Hauts-de-Seine,2018-04,2953,Activités
3903,0,Seine-Saint-Denis,2018-04,2955,Distribution alimentaire
3904,0,Seine-Saint-Denis,2018-04,2957,Accompagnement social
3905,1,Seine-Saint-Denis,2018-04,2957,Colis Alimentaire
3906,0,Seine-Saint-Denis,2018-04,2958,Atelier numérique
3907,1,Seine-Saint-Denis,2018-04,2958,Formation français
3908,2,Seine-Saint-Denis,2018-04,2958,Soutien scolaire
3909,3,Seine-Saint-Denis,2018-04,2958,Accompagnement social
3910,4,Seine-Saint-Denis,2018-04,2958,Ecrivain public
3911,5,Seine-Saint-Denis,2018-04,2958,Conseil administratif
3912,6,Seine-Saint-Denis,2018-04,2958,Ordinateur
3913,7,Seine-Saint-Denis,2018-04,2958,Sport
3914,8,Seine-Saint-Denis,2018-04,2958,Activités
3915,0,Seine-Saint-Denis,2018-04,2959,Formation français
3916,1,Seine-Saint-Denis,2018-04,2959,Soutien scolaire
3917,2,Seine-Saint-Denis,2018-04,2959,Ecrivain public
3918,3,Seine-Saint-Denis,2018-04,2959,Conseil administratif
3919,4,Seine-Saint-Denis,2018-04,2959,Sport
3920,5,Seine-Saint-Denis,2018-04,2959,Activités
3921,0,Hauts-de-Seine,2018-05,2960,Addiction
3922,0,Hauts-de-Seine,2018-05,2961,Addiction
3923,0,Hauts-de-Seine,2018-05,2962,Addiction
3924,1,Hauts-de-Seine,2018-05,2962,Psychologie
3925,2,Hauts-de-Seine,2018-05,2962,Accompagnement social
3926,0,Hauts-de-Seine,2018-05,2963,Addiction
3927,0,Hauts-de-Seine,2018-05,2965,Addiction
3928,1,Hauts-de-Seine,2018-05,2965,Psychologie
3929,2,Hauts-de-Seine,2018-05,2965,Généraliste
3930,3,Hauts-de-Seine,2018-05,2965,Infirmerie
3931,4,Hauts-de-Seine,2018-05,2965,Accompagnement social
3932,0,Hauts-de-Seine,2018-05,2968,Accompagnement à l'emploi
3933,0,Hauts-de-Seine,2018-05,2969,Accompagnement à l'emploi
3934,1,Hauts-de-Seine,2018-05,2969,Conseil administratif
3935,0,Hauts-de-Seine,2018-05,2973,Accompagnement à l'emploi
3936,1,Hauts-de-Seine,2018-05,2973,Conseil administratif
3937,0,Hauts-de-Seine,2018-05,2974,Accompagnement à l'emploi
3938,1,Hauts-de-Seine,2018-05,2974,Conseil administratif
3939,0,Hauts-de-Seine,2018-05,2975,Accompagnement à l'emploi
3940,1,Hauts-de-Seine,2018-05,2975,Conseil administratif
3941,0,Seine-Saint-Denis,2018-05,2976,Atelier numérique
3942,1,Seine-Saint-Denis,2018-05,2976,Soutien scolaire
3943,2,Seine-Saint-Denis,2018-05,2976,Accompagnement social
3944,3,Seine-Saint-Denis,2018-05,2976,Ecrivain public
3945,4,Seine-Saint-Denis,2018-05,2976,Conseil administratif
